,customerID,age,age_group
394109,191853,27,ADULT
394110,189344,50,MIDDLE-AGED
394121,192873,25,ADULT
394161,189343,38,MIDDLE-AGED
394163,188091,20,ADULT
394170,186906,28,ADULT
394171,60875,40,MIDDLE-AGED
394173,187577,24,ADULT
394206,194423,44,MIDDLE-AGED
394219,184702,13,YOUTH
394288,188093,30,ADULT
394294,183418,37,MIDDLE-AGED
394301,191602,48,MIDDLE-AGED
394325,169105,25,ADULT
394347,188092,42,MIDDLE-AGED
394361,192874,28,ADULT
394367,187578,17,YOUTH
394391,190400,36,MIDDLE-AGED
394401,192876,29,ADULT
394403,192872,30,ADULT
394416,192875,38,MIDDLE-AGED
394445,186907,24,ADULT
394529,193030,31,ADULT
394598,188670,26,ADULT
394640,56060,45,MIDDLE-AGED
394669,189507,50,MIDDLE-AGED
394673,192878,37,MIDDLE-AGED
394679,181737,32,ADULT
394709,172888,37,MIDDLE-AGED
394742,191603,58,SENIOR
394749,196423,40,MIDDLE-AGED
394778,185192,28,ADULT
394783,191854,33,ADULT
394805,190384,40,MIDDLE-AGED
394815,187580,63,SENIOR
394818,192879,46,MIDDLE-AGED
394860,191855,43,MIDDLE-AGED
394864,183740,45,MIDDLE-AGED
394877,187579,30,ADULT
394880,189345,79,SENIOR
394893,178901,38,MIDDLE-AGED
394897,194425,30,ADULT
394907,69254,24,ADULT
394944,190669,51,SENIOR
395001,188313,63,SENIOR
395023,191605,18,YOUTH
395047,163754,44,MIDDLE-AGED
395084,191606,27,ADULT
395087,189680,42,MIDDLE-AGED
395116,188314,58,SENIOR
395166,188482,8,YOUTH
395193,196424,25,ADULT
395220,189346,30,ADULT
395224,196425,32,ADULT
395226,159432,28,ADULT
395230,189681,37,MIDDLE-AGED
395240,189347,31,ADULT
395244,191856,63,SENIOR
395264,187581,20,ADULT
395275,187821,31,ADULT
395279,191858,24,ADULT
395305,191857,35,ADULT
395309,186908,38,MIDDLE-AGED
395348,184704,18,YOUTH
395351,193031,24,ADULT
395371,196426,46,MIDDLE-AGED
395374,191607,38,MIDDLE-AGED
395431,196427,32,ADULT
395456,190354,31,ADULT
395461,196428,20,ADULT
395473,194427,39,MIDDLE-AGED
395522,187102,29,ADULT
395531,196429,33,ADULT
395537,71209,27,ADULT
395554,192880,24,ADULT
395564,189348,33,ADULT
395623,190402,37,MIDDLE-AGED
395626,196430,45,MIDDLE-AGED
395655,194426,50,MIDDLE-AGED
395677,184705,64,SENIOR
395690,194428,52,SENIOR
395704,194429,25,ADULT
395726,190770,45,MIDDLE-AGED
395797,196431,43,MIDDLE-AGED
395800,186414,27,ADULT
395814,190403,53,SENIOR
395844,184706,43,MIDDLE-AGED
395850,192881,20,ADULT
395870,192267,57,SENIOR
395885,178902,23,ADULT
395955,186909,31,ADULT
395961,188671,25,ADULT
396029,188094,26,ADULT
396034,189508,27,ADULT
396043,192882,57,SENIOR
396075,192883,23,ADULT
396115,192884,32,ADULT
396161,187582,23,ADULT
396177,178530,62,SENIOR
396192,171489,39,MIDDLE-AGED
396200,194430,31,ADULT
396237,191608,69,SENIOR
396250,194432,25,ADULT
396259,178376,31,ADULT
396291,192072,35,ADULT
396345,188315,36,MIDDLE-AGED
396351,192070,35,ADULT
396388,187147,37,MIDDLE-AGED
396391,158224,37,MIDDLE-AGED
396407,178903,24,ADULT
396411,189214,34,ADULT
396424,192885,41,MIDDLE-AGED
396434,189682,38,MIDDLE-AGED
396467,190406,34,ADULT
396471,196432,48,MIDDLE-AGED
396479,192886,31,ADULT
396481,194433,22,ADULT
396486,196434,33,ADULT
396502,188317,21,ADULT
396507,193034,47,MIDDLE-AGED
396512,196433,38,MIDDLE-AGED
396516,188316,22,ADULT
396521,194434,36,MIDDLE-AGED
396529,187583,46,MIDDLE-AGED
396544,187585,46,MIDDLE-AGED
396555,192268,32,ADULT
396564,187586,31,ADULT
396569,187584,15,YOUTH
396575,193035,26,ADULT
396595,190405,48,MIDDLE-AGED
396599,196436,28,ADULT
396604,184707,28,ADULT
396606,192887,48,MIDDLE-AGED
396609,194435,26,ADULT
396665,196435,47,MIDDLE-AGED
396673,188095,42,MIDDLE-AGED
396679,188319,24,ADULT
396692,189349,36,MIDDLE-AGED
396695,193038,56,SENIOR
396708,193036,24,ADULT
396729,187587,34,ADULT
396735,188483,54,SENIOR
396744,184696,28,ADULT
396754,187589,39,MIDDLE-AGED
396756,188320,23,ADULT
396768,188673,27,ADULT
396773,184708,22,ADULT
396795,187588,40,MIDDLE-AGED
396818,188321,37,MIDDLE-AGED
396835,188096,70,SENIOR
396846,192888,36,MIDDLE-AGED
396857,196437,32,ADULT
396867,187590,18,YOUTH
396869,191860,42,MIDDLE-AGED
396878,191859,28,ADULT
396895,188674,32,ADULT
396920,194436,18,YOUTH
396929,193039,19,ADULT
396941,184386,37,MIDDLE-AGED
396942,163570,20,ADULT
396985,188675,24,ADULT
396997,184710,40,MIDDLE-AGED
397011,178904,32,ADULT
397015,184711,54,SENIOR
397016,184709,47,MIDDLE-AGED
397025,192889,60,SENIOR
397035,188322,62,SENIOR
397042,193040,45,MIDDLE-AGED
397055,194439,24,ADULT
397056,187591,31,ADULT
397073,188323,23,ADULT
397100,192891,32,ADULT
397108,196439,34,ADULT
397117,188672,40,MIDDLE-AGED
397119,193041,22,ADULT
397127,193037,24,ADULT
397128,189684,24,ADULT
397152,192890,32,ADULT
397176,192892,11,YOUTH
397191,193043,43,MIDDLE-AGED
397224,194437,29,ADULT
397240,192269,58,SENIOR
397264,194438,27,ADULT
397276,192270,40,MIDDLE-AGED
397281,190408,53,SENIOR
397310,196440,27,ADULT
397319,194440,32,ADULT
397326,192271,18,YOUTH
397328,196442,42,MIDDLE-AGED
397339,196438,32,ADULT
397355,160190,15,YOUTH
397361,194441,53,SENIOR
397395,191609,8,YOUTH
397400,196441,59,SENIOR
397408,57288,35,ADULT
397412,63758,52,SENIOR
397431,192272,38,MIDDLE-AGED
397462,192894,41,MIDDLE-AGED
397470,192893,26,ADULT
397486,191610,16,YOUTH
397505,167998,28,ADULT
397522,192273,43,MIDDLE-AGED
397531,188676,39,MIDDLE-AGED
397573,189511,61,SENIOR
397590,189350,44,MIDDLE-AGED
397594,189351,25,ADULT
397609,193042,31,ADULT
397702,189512,40,MIDDLE-AGED
397754,188677,22,ADULT
397769,181618,31,ADULT
397790,185124,27,ADULT
397807,175806,48,MIDDLE-AGED
397832,188484,34,ADULT
397847,192274,38,MIDDLE-AGED
397883,190404,30,ADULT
397951,189352,42,MIDDLE-AGED
397972,192895,34,ADULT
397985,178907,39,MIDDLE-AGED
397990,192896,35,ADULT
398012,189353,37,MIDDLE-AGED
398017,187593,35,ADULT
398019,189685,15,YOUTH
398029,191611,61,SENIOR
398042,189686,30,ADULT
398094,178906,24,ADULT
398110,191612,39,MIDDLE-AGED
398117,183857,41,MIDDLE-AGED
398141,187594,29,ADULT
398177,190743,52,SENIOR
398188,178908,49,MIDDLE-AGED
398219,186910,26,ADULT
398228,58969,32,ADULT
398251,192898,43,MIDDLE-AGED
398254,191862,31,ADULT
398294,192073,41,MIDDLE-AGED
398307,189513,33,ADULT
398310,163634,52,SENIOR
398313,191861,37,MIDDLE-AGED
398317,189354,36,MIDDLE-AGED
398335,187595,45,MIDDLE-AGED
398340,188326,24,ADULT
398354,167663,31,ADULT
398363,189953,40,MIDDLE-AGED
398388,187597,39,MIDDLE-AGED
398397,188327,37,MIDDLE-AGED
398405,192074,44,MIDDLE-AGED
398409,188325,28,ADULT
398424,191614,34,ADULT
398432,189355,35,ADULT
398443,191613,37,MIDDLE-AGED
398447,191863,33,ADULT
398462,187600,26,ADULT
398465,192275,64,SENIOR
398481,190409,32,ADULT
398482,187599,41,MIDDLE-AGED
398485,188098,44,MIDDLE-AGED
398492,188097,28,ADULT
398505,188678,36,MIDDLE-AGED
398514,188324,32,ADULT
398530,187596,33,ADULT
398534,192076,19,ADULT
398535,189687,29,ADULT
398538,191864,36,MIDDLE-AGED
398563,192077,41,MIDDLE-AGED
398570,191616,46,MIDDLE-AGED
398572,192276,37,MIDDLE-AGED
398580,186911,26,ADULT
398584,187602,18,YOUTH
398607,187598,24,ADULT
398609,191615,40,MIDDLE-AGED
398650,189356,11,YOUTH
398666,187601,37,MIDDLE-AGED
398706,192075,20,ADULT
398718,189689,35,ADULT
398746,190715,60,SENIOR
398772,189358,32,ADULT
398777,188099,34,ADULT
398778,187603,27,ADULT
398786,189690,47,MIDDLE-AGED
398791,178909,29,ADULT
398794,191865,11,YOUTH
398817,189357,42,MIDDLE-AGED
398822,189359,37,MIDDLE-AGED
398825,184232,51,SENIOR
398845,190411,26,ADULT
398852,193044,45,MIDDLE-AGED
398858,188100,40,MIDDLE-AGED
398862,189688,26,ADULT
398867,190412,33,ADULT
398870,189514,33,ADULT
398873,196443,48,MIDDLE-AGED
398938,191617,29,ADULT
398941,186912,29,ADULT
398959,192277,29,ADULT
398982,191618,56,SENIOR
398993,191619,27,ADULT
399006,187604,19,ADULT
399011,190413,37,MIDDLE-AGED
399023,58322,67,SENIOR
399051,188679,39,MIDDLE-AGED
399081,187605,40,MIDDLE-AGED
399084,189515,37,MIDDLE-AGED
399094,190414,34,ADULT
399116,188485,35,ADULT
399137,196444,26,ADULT
399142,188486,55,SENIOR
399146,196445,73,SENIOR
399160,65805,43,MIDDLE-AGED
399173,56806,23,ADULT
399176,188487,40,MIDDLE-AGED
399196,187606,63,SENIOR
399209,190416,20,ADULT
399224,192078,29,ADULT
399247,190418,40,MIDDLE-AGED
399285,192079,31,ADULT
399322,192080,59,SENIOR
399346,191620,48,MIDDLE-AGED
399354,191621,43,MIDDLE-AGED
399358,191569,24,ADULT
399377,192899,23,ADULT
399382,196450,32,ADULT
399397,186913,32,ADULT
399398,194443,62,SENIOR
399425,191866,65,SENIOR
399439,188488,63,SENIOR
399470,188680,42,MIDDLE-AGED
399509,187607,51,SENIOR
399511,193046,29,ADULT
399515,178910,49,MIDDLE-AGED
399525,196448,33,ADULT
399535,196446,38,MIDDLE-AGED
399622,196449,43,MIDDLE-AGED
399631,193045,29,ADULT
399656,53833,42,MIDDLE-AGED
399663,196451,27,ADULT
399687,188489,52,SENIOR
399792,191624,32,ADULT
399812,61142,38,MIDDLE-AGED
399822,191623,51,SENIOR
399848,194445,36,MIDDLE-AGED
399857,187610,26,ADULT
399865,196453,26,ADULT
399866,194444,53,SENIOR
399890,187611,32,ADULT
399905,196452,42,MIDDLE-AGED
399913,178911,27,ADULT
399950,192278,22,ADULT
399964,188491,48,MIDDLE-AGED
399981,192279,37,MIDDLE-AGED
399999,187612,17,YOUTH
400045,191622,26,ADULT
400047,159250,48,MIDDLE-AGED
400058,180568,37,MIDDLE-AGED
400076,196454,41,MIDDLE-AGED
400085,172879,35,ADULT
400105,176520,35,ADULT
400108,187613,46,MIDDLE-AGED
400111,189360,14,YOUTH
400114,196455,37,MIDDLE-AGED
400134,187614,30,ADULT
400147,192280,21,ADULT
400151,196456,32,ADULT
400159,187146,28,ADULT
400203,52786,47,MIDDLE-AGED
400211,188492,22,ADULT
400212,187615,34,ADULT
400236,196457,43,MIDDLE-AGED
400254,188681,28,ADULT
400260,192281,42,MIDDLE-AGED
400313,192282,13,YOUTH
400331,188682,43,MIDDLE-AGED
400356,192283,42,MIDDLE-AGED
400421,189516,39,MIDDLE-AGED
400450,192284,27,ADULT
400459,184712,25,ADULT
400491,188493,19,ADULT
400495,178912,37,MIDDLE-AGED
400511,188683,16,YOUTH
400576,189361,43,MIDDLE-AGED
400646,59836,41,MIDDLE-AGED
400675,185073,63,SENIOR
400750,69797,18,YOUTH
400807,191868,46,MIDDLE-AGED
400828,189362,49,MIDDLE-AGED
400836,189363,40,MIDDLE-AGED
400855,191869,67,SENIOR
400877,187616,39,MIDDLE-AGED
400892,189691,42,MIDDLE-AGED
400915,192081,39,MIDDLE-AGED
400917,192901,51,SENIOR
400937,187617,46,MIDDLE-AGED
400967,191626,29,ADULT
400971,187618,41,MIDDLE-AGED
400979,190420,36,MIDDLE-AGED
401006,191625,36,MIDDLE-AGED
401038,189517,37,MIDDLE-AGED
401061,190421,41,MIDDLE-AGED
401081,192082,45,MIDDLE-AGED
401103,184714,40,MIDDLE-AGED
401110,178914,28,ADULT
401113,70911,46,MIDDLE-AGED
401149,189364,34,ADULT
401164,189365,37,MIDDLE-AGED
401170,190419,65,SENIOR
401180,167950,61,SENIOR
401182,192900,36,MIDDLE-AGED
401183,191870,34,ADULT
401186,178913,34,ADULT
401219,194222,53,SENIOR
401226,194446,27,ADULT
401235,165587,25,ADULT
401250,192902,49,MIDDLE-AGED
401268,192083,33,ADULT
401270,186914,26,ADULT
401275,191627,49,MIDDLE-AGED
401293,189367,42,MIDDLE-AGED
401299,196458,18,YOUTH
401303,196459,28,ADULT
401329,192903,40,MIDDLE-AGED
401350,189366,69,SENIOR
401414,188494,44,MIDDLE-AGED
401454,194224,35,ADULT
401467,67319,34,ADULT
401481,196460,30,ADULT
401490,178916,46,MIDDLE-AGED
401508,74544,66,SENIOR
401519,192905,51,SENIOR
401521,194226,50,MIDDLE-AGED
401584,191628,52,SENIOR
401589,188496,36,MIDDLE-AGED
401591,194227,43,MIDDLE-AGED
401615,194223,41,MIDDLE-AGED
401629,178915,39,MIDDLE-AGED
401632,194228,35,ADULT
401655,186916,42,MIDDLE-AGED
401676,189368,37,MIDDLE-AGED
401683,56127,44,MIDDLE-AGED
401691,187620,48,MIDDLE-AGED
401711,191629,29,ADULT
401728,194229,33,ADULT
401745,192907,24,ADULT
401762,178917,23,ADULT
401774,188495,25,ADULT
401789,192909,42,MIDDLE-AGED
401794,192906,35,ADULT
401799,184715,19,ADULT
401813,184716,30,ADULT
401834,188328,42,MIDDLE-AGED
401843,186915,31,ADULT
401849,192904,37,MIDDLE-AGED
401857,194230,20,ADULT
401864,178919,38,MIDDLE-AGED
401879,189693,71,SENIOR
401906,191874,32,ADULT
401923,178920,20,ADULT
401929,194233,35,ADULT
401939,192285,32,ADULT
401954,191872,28,ADULT
401988,189692,31,ADULT
401992,191631,36,MIDDLE-AGED
401998,186917,20,ADULT
402003,191873,47,MIDDLE-AGED
402013,192908,33,ADULT
402025,191630,29,ADULT
402033,52159,55,SENIOR
402038,192910,34,ADULT
402044,186919,21,ADULT
402059,184717,22,ADULT
402061,187621,32,ADULT
402066,178921,42,MIDDLE-AGED
402069,188497,30,ADULT
402072,186918,29,ADULT
402082,189369,35,ADULT
402084,178922,34,ADULT
402089,178923,40,MIDDLE-AGED
402093,192286,17,YOUTH
402113,189694,21,ADULT
402145,178918,28,ADULT
402151,192287,65,SENIOR
402175,196461,46,MIDDLE-AGED
402192,184718,19,ADULT
402211,196462,55,SENIOR
402227,189518,43,MIDDLE-AGED
402248,196464,62,SENIOR
402250,194236,26,ADULT
402269,193822,28,ADULT
402274,194235,42,MIDDLE-AGED
402290,191875,62,SENIOR
402297,196463,32,ADULT
402301,186921,25,ADULT
402307,196465,23,ADULT
402318,191876,22,ADULT
402323,184719,28,ADULT
402368,186922,16,YOUTH
402374,196466,33,ADULT
402377,188499,53,SENIOR
402396,192084,56,SENIOR
402398,188498,26,ADULT
402410,194237,26,ADULT
402417,188500,39,MIDDLE-AGED
402424,192911,55,SENIOR
402439,189519,41,MIDDLE-AGED
402451,196467,22,ADULT
402460,194448,30,ADULT
402467,194447,69,SENIOR
402470,192912,27,ADULT
402478,196469,38,MIDDLE-AGED
402500,188501,46,MIDDLE-AGED
402512,192913,57,SENIOR
402517,189520,58,SENIOR
402580,191632,35,ADULT
402591,192085,24,ADULT
402624,53800,30,ADULT
402647,191878,33,ADULT
402654,196468,33,ADULT
402660,186923,26,ADULT
402712,189695,42,MIDDLE-AGED
402730,188101,49,MIDDLE-AGED
402747,196472,37,MIDDLE-AGED
402755,188102,25,ADULT
402766,188684,44,MIDDLE-AGED
402781,196473,48,MIDDLE-AGED
402785,188502,22,ADULT
402804,191877,33,ADULT
402805,188686,36,MIDDLE-AGED
402846,189696,45,MIDDLE-AGED
402860,196474,19,ADULT
402884,196470,56,SENIOR
402897,191880,65,SENIOR
402939,194238,38,MIDDLE-AGED
402947,192288,42,MIDDLE-AGED
402966,196471,57,SENIOR
403043,188685,46,MIDDLE-AGED
403045,191879,46,MIDDLE-AGED
403049,191633,38,MIDDLE-AGED
403142,189697,27,ADULT
403171,188504,59,SENIOR
403179,192289,43,MIDDLE-AGED
403192,65831,50,MIDDLE-AGED
403197,193824,23,ADULT
403203,194449,21,ADULT
403284,192291,33,ADULT
403304,192290,24,ADULT
403327,188687,23,ADULT
403360,156552,75,SENIOR
403367,192292,27,ADULT
403389,196475,49,MIDDLE-AGED
403410,188103,36,MIDDLE-AGED
403450,184720,49,MIDDLE-AGED
403459,188689,33,ADULT
403461,186924,29,ADULT
403485,193825,26,ADULT
403549,188690,33,ADULT
403557,193826,27,ADULT
403563,190812,32,ADULT
403701,190828,28,ADULT
403703,191881,43,MIDDLE-AGED
403712,192914,58,SENIOR
403713,191634,35,ADULT
403728,191882,41,MIDDLE-AGED
403731,188330,39,MIDDLE-AGED
403733,188329,38,MIDDLE-AGED
403735,196476,65,SENIOR
403747,192915,43,MIDDLE-AGED
403765,191883,32,ADULT
403810,188331,47,MIDDLE-AGED
403838,188332,57,SENIOR
403869,192086,46,MIDDLE-AGED
403872,191635,41,MIDDLE-AGED
403883,188333,50,MIDDLE-AGED
403901,189370,63,SENIOR
403905,178924,49,MIDDLE-AGED
403936,54483,50,MIDDLE-AGED
403983,191637,46,MIDDLE-AGED
403985,192916,34,ADULT
404015,192293,11,YOUTH
404021,191640,46,MIDDLE-AGED
404046,178925,41,MIDDLE-AGED
404049,191884,64,SENIOR
404079,188506,53,SENIOR
404087,191638,66,SENIOR
404117,194239,30,ADULT
404157,183399,47,MIDDLE-AGED
404191,191641,20,ADULT
404197,193827,20,ADULT
404206,175073,20,ADULT
404213,194450,33,ADULT
404235,193828,48,MIDDLE-AGED
404253,183493,28,ADULT
404264,188507,7,YOUTH
404266,191645,64,SENIOR
404279,191643,50,MIDDLE-AGED
404286,184721,68,SENIOR
404288,193048,21,ADULT
404290,191642,31,ADULT
404311,186925,44,MIDDLE-AGED
404326,189521,59,SENIOR
404349,196477,31,ADULT
404360,196478,40,MIDDLE-AGED
404368,184722,31,ADULT
404378,186926,22,ADULT
404415,189698,7,YOUTH
404428,196479,38,MIDDLE-AGED
404441,196482,34,ADULT
404457,191885,19,ADULT
404463,196481,43,MIDDLE-AGED
404469,191887,31,ADULT
404471,193050,59,SENIOR
404476,196480,38,MIDDLE-AGED
404495,196483,29,ADULT
404511,186927,21,ADULT
404513,196484,53,SENIOR
404536,193051,45,MIDDLE-AGED
404544,191886,25,ADULT
404594,194453,39,MIDDLE-AGED
404599,189526,69,SENIOR
404609,196486,43,MIDDLE-AGED
404621,189527,38,MIDDLE-AGED
404630,189522,48,MIDDLE-AGED
404658,186928,20,ADULT
404668,196485,34,ADULT
404672,189371,71,SENIOR
404675,196488,24,ADULT
404687,194454,31,ADULT
404701,196489,42,MIDDLE-AGED
404712,188104,25,ADULT
404722,189524,42,MIDDLE-AGED
404724,196487,52,SENIOR
404734,189523,53,SENIOR
404742,191888,26,ADULT
404746,194455,37,MIDDLE-AGED
404750,194452,20,ADULT
404796,193052,27,ADULT
404836,190633,36,MIDDLE-AGED
404848,186929,25,ADULT
404862,186930,23,ADULT
404872,191644,60,SENIOR
404878,193049,21,ADULT
404880,193829,27,ADULT
404884,188508,32,ADULT
404910,186931,28,ADULT
404912,189528,28,ADULT
404927,188691,31,ADULT
404947,186932,33,ADULT
404973,186933,27,ADULT
404974,188692,29,ADULT
404999,193831,30,ADULT
405046,192087,39,MIDDLE-AGED
405100,192088,39,MIDDLE-AGED
405107,192089,19,ADULT
405121,192917,35,ADULT
405142,194241,39,MIDDLE-AGED
405156,194242,42,MIDDLE-AGED
405171,191889,31,ADULT
405176,191647,31,ADULT
405215,191646,53,SENIOR
405252,192918,56,SENIOR
405265,192919,30,ADULT
405275,194243,36,MIDDLE-AGED
405297,191891,32,ADULT
405394,196491,15,YOUTH
405416,186934,23,ADULT
405419,196490,44,MIDDLE-AGED
405434,192920,31,ADULT
405470,191648,33,ADULT
405477,184723,18,YOUTH
405522,164026,29,ADULT
405533,196492,40,MIDDLE-AGED
405548,188693,45,MIDDLE-AGED
405568,193833,61,SENIOR
405576,191892,53,SENIOR
405588,191893,19,ADULT
405605,196495,29,ADULT
405621,191894,39,MIDDLE-AGED
405632,188335,21,ADULT
405654,194457,23,ADULT
405699,186935,25,ADULT
405710,191649,33,ADULT
405750,196496,45,MIDDLE-AGED
405783,188334,27,ADULT
405787,196493,44,MIDDLE-AGED
405791,188511,42,MIDDLE-AGED
405796,192090,23,ADULT
405814,70591,49,MIDDLE-AGED
405823,196501,37,MIDDLE-AGED
405833,196498,27,ADULT
405852,188427,28,ADULT
405854,193834,40,MIDDLE-AGED
405856,184724,27,ADULT
405879,196494,48,MIDDLE-AGED
405880,191895,48,MIDDLE-AGED
405931,192294,38,MIDDLE-AGED
405937,196499,38,MIDDLE-AGED
405946,188694,24,ADULT
405953,184725,28,ADULT
405960,196497,30,ADULT
405999,196500,38,MIDDLE-AGED
406008,169244,20,ADULT
406032,192295,46,MIDDLE-AGED
406077,193832,29,ADULT
406086,193053,37,MIDDLE-AGED
406102,184726,35,ADULT
406106,187092,23,ADULT
406110,192091,22,ADULT
406142,72342,46,MIDDLE-AGED
406164,192921,49,MIDDLE-AGED
406176,191896,27,ADULT
406182,189529,42,MIDDLE-AGED
406196,188510,28,ADULT
406213,186937,37,MIDDLE-AGED
406227,193835,36,MIDDLE-AGED
406263,192296,28,ADULT
406269,186938,22,ADULT
406307,191899,21,ADULT
406316,191897,16,YOUTH
406346,188105,30,ADULT
406359,191898,31,ADULT
406362,178833,51,SENIOR
406369,184727,33,ADULT
406373,182470,64,SENIOR
406385,194458,54,SENIOR
406395,188336,62,SENIOR
406412,193836,70,SENIOR
406422,181621,30,ADULT
406426,193837,17,YOUTH
406439,191651,30,ADULT
406446,194459,19,ADULT
406449,188337,42,MIDDLE-AGED
406451,191652,42,MIDDLE-AGED
406473,183289,32,ADULT
406475,190295,35,ADULT
406520,188512,45,MIDDLE-AGED
406533,191900,17,YOUTH
406556,188513,22,ADULT
406565,193838,19,ADULT
406577,186939,37,MIDDLE-AGED
406595,182471,38,MIDDLE-AGED
406635,186940,16,YOUTH
406641,193055,55,SENIOR
406648,188338,49,MIDDLE-AGED
406650,193054,30,ADULT
406666,187226,14,YOUTH
406687,192922,64,SENIOR
406706,192923,54,SENIOR
406712,191653,26,ADULT
406723,196503,43,MIDDLE-AGED
406745,184728,40,MIDDLE-AGED
406750,191901,26,ADULT
406760,188339,19,ADULT
406768,191902,25,ADULT
406775,190326,22,ADULT
406780,190369,26,ADULT
406790,188514,40,MIDDLE-AGED
406794,193840,33,ADULT
406814,186941,51,SENIOR
406817,191654,38,MIDDLE-AGED
406824,193056,38,MIDDLE-AGED
406854,192092,41,MIDDLE-AGED
406859,161432,26,ADULT
406874,189531,38,MIDDLE-AGED
406903,173391,34,ADULT
406909,183551,25,ADULT
406914,189530,27,ADULT
406922,191903,31,ADULT
406936,188515,41,MIDDLE-AGED
406953,193841,51,SENIOR
406959,188516,41,MIDDLE-AGED
406982,191904,41,MIDDLE-AGED
407006,192924,37,MIDDLE-AGED
407020,189372,33,ADULT
407024,192093,22,ADULT
407032,191905,21,ADULT
407059,193057,32,ADULT
407076,192925,40,MIDDLE-AGED
407177,194244,33,ADULT
407181,191906,37,MIDDLE-AGED
407230,191907,26,ADULT
407267,193058,28,ADULT
407281,194462,40,MIDDLE-AGED
407305,188696,34,ADULT
407375,177989,24,ADULT
407390,194240,30,ADULT
407393,191908,26,ADULT
407398,189373,37,MIDDLE-AGED
407469,189532,29,ADULT
407502,186942,32,ADULT
407528,186943,24,ADULT
407533,188697,36,MIDDLE-AGED
407553,193842,21,ADULT
407575,188106,39,MIDDLE-AGED
407599,194463,47,MIDDLE-AGED
407601,191909,36,MIDDLE-AGED
407663,174686,38,MIDDLE-AGED
407673,193843,44,MIDDLE-AGED
407682,189374,41,MIDDLE-AGED
407711,194247,28,ADULT
407741,194464,52,SENIOR
407742,189699,52,SENIOR
407778,194246,28,ADULT
407780,192095,34,ADULT
407808,194248,25,ADULT
407810,174221,62,SENIOR
407824,194465,39,MIDDLE-AGED
407839,194249,31,ADULT
407848,191910,29,ADULT
407871,191911,29,ADULT
407886,194250,38,MIDDLE-AGED
407918,184730,43,MIDDLE-AGED
407925,191655,22,ADULT
407957,194251,32,ADULT
407967,189375,38,MIDDLE-AGED
407985,186944,39,MIDDLE-AGED
408000,191912,24,ADULT
408003,193844,45,MIDDLE-AGED
408025,194467,29,ADULT
408031,191656,68,SENIOR
408040,191913,60,SENIOR
408043,194466,34,ADULT
408062,196504,50,MIDDLE-AGED
408070,159435,20,ADULT
408081,192096,32,ADULT
408095,192097,22,ADULT
408125,196505,18,YOUTH
408128,193845,36,MIDDLE-AGED
408143,193846,50,MIDDLE-AGED
408156,188517,21,ADULT
408188,184729,20,ADULT
408195,196507,39,MIDDLE-AGED
408204,192297,56,SENIOR
408209,196508,58,SENIOR
408234,196509,23,ADULT
408251,196506,37,MIDDLE-AGED
408284,192926,42,MIDDLE-AGED
408306,188518,42,MIDDLE-AGED
408309,182472,36,MIDDLE-AGED
408374,191657,45,MIDDLE-AGED
408401,193059,28,ADULT
408407,196510,42,MIDDLE-AGED
408431,196511,44,MIDDLE-AGED
408432,194252,19,ADULT
408452,188945,27,ADULT
408471,188698,20,ADULT
408505,196512,43,MIDDLE-AGED
408516,193063,33,ADULT
408553,186945,37,MIDDLE-AGED
408562,187367,25,ADULT
408567,189533,38,MIDDLE-AGED
408579,193064,29,ADULT
408587,158445,39,MIDDLE-AGED
408633,187083,47,MIDDLE-AGED
408657,193065,29,ADULT
408681,193062,31,ADULT
408686,193066,22,ADULT
408745,186946,23,ADULT
408746,189376,58,SENIOR
408809,192098,25,ADULT
408813,188519,45,MIDDLE-AGED
408824,192298,28,ADULT
408905,192299,35,ADULT
408922,186947,25,ADULT
408955,186949,22,ADULT
408956,194253,42,MIDDLE-AGED
408964,194469,30,ADULT
408983,192099,19,ADULT
408989,178926,43,MIDDLE-AGED
408993,192100,24,ADULT
409008,192300,45,MIDDLE-AGED
409014,193847,46,MIDDLE-AGED
409075,196514,18,YOUTH
409080,190838,24,ADULT
409111,196513,24,ADULT
409198,188341,34,ADULT
